order_id,date,customer,city,product,category,quantity,price
2431,2024-06-17,Priya,Mumbai,Laptop,Electronics,2,60000
2432,2024-09-24,Priya,Mumbai,Tablet,Electronics,1,20000
2433,2024-11-17,Rahul,Hyderabad,Tablet,Electronics,4,20000
2434,2024-06-22,Sneha,Chennai,Phone,Electronics,4,25000
2435,2024-01-19,Arjun,Hyderabad,Phone,Electronics,3,25000
2436,2024-01-08,Priya,Bangalore,Headphones,Electronics,4,3000
2437,2024-02-22,Arjun,Mumbai,Laptop,Electronics,5,60000
2438,2024-12-14,Aman,Mumbai,Keyboard,Accessories,1,1500
2439,2024-11-14,Rahul,Chennai,Headphones,Electronics,2,3000
2440,2024-04-06,Rahul,Mumbai,Tablet,Electronics,5,20000
2441,2024-10-01,Aman,Mumbai,Headphones,Electronics,2,3000
2442,2024-03-28,Arjun,Hyderabad,Tablet,Electronics,1,20000
2443,2024-11-18,Arjun,Bangalore,Laptop,Electronics,2,60000
2444,2024-09-01,Aman,Chennai,Headphones,Electronics,4,3000
2445,2024-05-17,Rahul,Bangalore,Headphones,Electronics,5,3000
2446,2024-01-10,Arjun,Hyderabad,Laptop,Electronics,4,60000
2447,2024-09-14,Sneha,Hyderabad,Tablet,Electronics,4,20000
2448,2024-07-30,Arjun,Hyderabad,Phone,Electronics,4,25000
2449,2024-12-05,Aman,Chennai,Tablet,Electronics,2,20000
2450,2024-12-20,Priya,Hyderabad,Headphones,Electronics,1,3000
2451,2024-06-16,Rahul,Delhi,Laptop,Electronics,3,60000
2452,2024-04-30,Priya,Chennai,Tablet,Electronics,4,20000
2453,2024-10-17,Sneha,Hyderabad,Headphones,Electronics,4,3000
2454,2024-08-01,Rahul,Mumbai,Phone,Electronics,5,25000
2455,2024-03-19,Priya,Chennai,Phone,Electronics,3,25000
2456,2024-03-16,Priya,Hyderabad,Tablet,Electronics,5,20000
2457,2024-02-24,Arjun,Delhi,Headphones,Electronics,5,3000
2458,2024-05-26,Rahul,Bangalore,Laptop,Electronics,3,60000
2459,2024-07-26,Aman,Delhi,Tablet,Electronics,1,20000
2460,2024-06-16,Arjun,Bangalore,Keyboard,Accessories,3,1500
2461,2024-07-16,Priya,Delhi,Keyboard,Accessories,3,1500
2462,2024-08-12,Arjun,Chennai,Keyboard,Accessories,3,1500
2463,2024-03-06,Aman,Bangalore,Keyboard,Accessories,4,1500
2464,2024-12-10,Arjun,Bangalore,Tablet,Electronics,2,20000
2465,2024-05-12,Rahul,Hyderabad,Phone,Electronics,2,25000
2466,2024-03-11,Rahul,Hyderabad,Headphones,Electronics,5,3000
2467,2024-10-06,Priya,Mumbai,Headphones,Electronics,2,3000
2468,2024-01-26,Rahul,Mumbai,Laptop,Electronics,3,60000
2469,2024-07-26,Aman,Chennai,Laptop,Electronics,4,60000
2470,2024-01-27,Priya,Hyderabad,Keyboard,Accessories,5,1500
2471,2024-09-25,Sneha,Delhi,Laptop,Electronics,1,60000
2472,2024-06-06,Priya,Chennai,Laptop,Electronics,2,60000
2473,2024-12-21,Sneha,Mumbai,Headphones,Electronics,1,3000
2474,2024-05-11,Priya,Mumbai,Headphones,Electronics,1,3000
2475,2024-04-06,Aman,Hyderabad,Keyboard,Accessories,1,1500
2476,2024-10-01,Rahul,Hyderabad,Phone,Electronics,1,25000
2477,2024-03-30,Priya,Hyderabad,Tablet,Electronics,4,20000
2478,2024-09-17,Arjun,Chennai,Tablet,Electronics,3,20000
2479,2024-02-07,Arjun,Hyderabad,Keyboard,Accessories,1,1500
2480,2024-12-12,Priya,Bangalore,Phone,Electronics,4,25000
2481,2024-03-25,Sneha,Hyderabad,Phone,Electronics,1,25000
2482,2024-12-24,Aman,Hyderabad,Laptop,Electronics,3,60000
2483,2024-05-22,Rahul,Chennai,Headphones,Electronics,2,3000
2484,2024-10-07,Sneha,Hyderabad,Headphones,Electronics,4,3000
2485,2024-11-21,Rahul,Chennai,Tablet,Electronics,3,20000
2486,2024-02-24,Arjun,Hyderabad,Tablet,Electronics,1,20000
2487,2024-08-18,Rahul,Hyderabad,Tablet,Electronics,1,20000
2488,2024-08-25,Rahul,Hyderabad,Tablet,Electronics,2,20000
2489,2024-06-01,Priya,Bangalore,Tablet,Electronics,3,20000
2490,2024-07-30,Sneha,Delhi,Phone,Electronics,3,25000
2491,2024-09-09,Arjun,Bangalore,Keyboard,Accessories,3,1500
2492,2024-12-03,Sneha,Mumbai,Laptop,Electronics,3,60000
2493,2024-03-25,Aman,Mumbai,Phone,Electronics,4,25000
2494,2024-09-19,Sneha,Delhi,Phone,Electronics,5,25000
2495,2024-02-02,Aman,Bangalore,Laptop,Electronics,5,60000
2496,2024-11-08,Aman,Delhi,Tablet,Electronics,4,20000
2497,2024-05-16,Aman,Delhi,Tablet,Electronics,4,20000
2498,2024-04-29,Rahul,Chennai,Phone,Electronics,5,25000
2499,2024-10-04,Arjun,Mumbai,Headphones,Electronics,2,3000
2500,2024-12-15,Priya,Hyderabad,Laptop,Electronics,2,60000
2501,2024-11-04,Priya,Delhi,Keyboard,Accessories,4,1500
2502,2024-03-04,Sneha,Bangalore,Tablet,Electronics,2,20000
2503,2024-05-29,Priya,Mumbai,Tablet,Electronics,4,20000
2504,2024-09-23,Rahul,Delhi,Tablet,Electronics,1,20000
2505,2024-10-25,Arjun,Bangalore,Laptop,Electronics,2,60000
2506,2024-02-17,Priya,Hyderabad,Phone,Electronics,4,25000
2507,2024-11-17,Sneha,Chennai,Laptop,Electronics,5,60000
2508,2024-08-04,Rahul,Hyderabad,Phone,Electronics,5,25000
2509,2024-01-05,Arjun,Bangalore,Tablet,Electronics,2,20000
2510,2024-07-14,Aman,Mumbai,Headphones,Electronics,5,3000
2511,2024-04-26,Aman,Delhi,Keyboard,Accessories,2,1500
2512,2024-06-03,Arjun,Bangalore,Keyboard,Accessories,3,1500
2513,2024-07-23,Rahul,Bangalore,Keyboard,Accessories,3,1500
2514,2024-01-31,Sneha,Bangalore,Headphones,Electronics,4,3000
2515,2024-04-03,Priya,Hyderabad,Tablet,Electronics,2,20000
2516,2024-10-19,Aman,Bangalore,Headphones,Electronics,5,3000
2517,2024-10-11,Aman,Bangalore,Phone,Electronics,5,25000
2518,2024-02-09,Arjun,Delhi,Laptop,Electronics,1,60000
2519,2024-02-23,Aman,Hyderabad,Phone,Electronics,5,25000
2520,2024-06-21,Arjun,Chennai,Laptop,Electronics,1,60000
2521,2024-11-17,Sneha,Chennai,Laptop,Electronics,2,60000
2522,2024-11-27,Aman,Hyderabad,Headphones,Electronics,4,3000
2523,2024-09-09,Sneha,Hyderabad,Headphones,Electronics,2,3000
2524,2024-03-05,Rahul,Bangalore,Tablet,Electronics,4,20000
2525,2024-10-18,Rahul,Bangalore,Keyboard,Accessories,1,1500
2526,2024-01-12,Arjun,Mumbai,Phone,Electronics,4,25000
2527,2024-03-29,Arjun,Delhi,Keyboard,Accessories,4,1500
2528,2024-10-31,Priya,Mumbai,Phone,Electronics,4,25000
2529,2024-09-22,Arjun,Delhi,Headphones,Electronics,2,3000
2530,2024-06-10,Arjun,Hyderabad,Tablet,Electronics,3,20000
2531,2024-04-15,Arjun,Mumbai,Laptop,Electronics,5,60000
2532,2024-12-27,Sneha,Chennai,Headphones,Electronics,3,3000
2533,2024-05-05,Sneha,Mumbai,Phone,Electronics,2,25000
2534,2024-10-31,Priya,Delhi,Phone,Electronics,2,25000
2535,2024-08-27,Rahul,Delhi,Laptop,Electronics,3,60000
2536,2024-03-22,Rahul,Mumbai,Phone,Electronics,4,25000
2537,2024-01-15,Priya,Delhi,Tablet,Electronics,5,20000
2538,2024-03-18,Rahul,Bangalore,Phone,Electronics,2,25000
2539,2024-05-02,Arjun,Chennai,Headphones,Electronics,2,3000
2540,2024-02-05,Aman,Delhi,Headphones,Electronics,1,3000
2541,2024-08-05,Arjun,Mumbai,Phone,Electronics,3,25000
2542,2024-03-11,Priya,Hyderabad,Laptop,Electronics,2,60000
2543,2024-02-27,Sneha,Hyderabad,Phone,Electronics,4,25000
2544,2024-10-13,Rahul,Chennai,Tablet,Electronics,1,20000
2545,2024-01-29,Arjun,Bangalore,Laptop,Electronics,2,60000
2546,2024-10-23,Sneha,Hyderabad,Laptop,Electronics,2,60000
2547,2024-12-23,Sneha,Chennai,Keyboard,Accessories,1,1500
2548,2024-12-22,Sneha,Bangalore,Tablet,Electronics,4,20000
2549,2024-08-05,Aman,Mumbai,Keyboard,Accessories,3,1500
2550,2024-08-18,Priya,Delhi,Laptop,Electronics,2,60000
2551,2024-02-07,Rahul,Chennai,Keyboard,Accessories,3,1500
2552,2024-05-06,Arjun,Hyderabad,Tablet,Electronics,5,20000
2553,2024-09-19,Priya,Hyderabad,Keyboard,Accessories,4,1500
2554,2024-11-03,Priya,Chennai,Headphones,Electronics,3,3000
2555,2024-01-02,Aman,Chennai,Tablet,Electronics,3,20000
2556,2024-05-08,Priya,Delhi,Laptop,Electronics,3,60000
2557,2024-10-15,Priya,Chennai,Phone,Electronics,4,25000
2558,2024-05-20,Rahul,Bangalore,Phone,Electronics,3,25000
2559,2024-02-13,Arjun,Delhi,Keyboard,Accessories,3,1500
2560,2024-08-23,Rahul,Delhi,Phone,Electronics,1,25000
2561,2024-10-18,Rahul,Mumbai,Tablet,Electronics,3,20000
2562,2024-06-07,Priya,Hyderabad,Headphones,Electronics,1,3000
2563,2024-10-06,Sneha,Chennai,Headphones,Electronics,4,3000
2564,2024-12-18,Aman,Bangalore,Laptop,Electronics,5,60000
2565,2024-09-25,Aman,Mumbai,Headphones,Electronics,4,3000
2566,2024-05-19,Rahul,Chennai,Phone,Electronics,4,25000
2567,2024-07-24,Arjun,Hyderabad,Tablet,Electronics,5,20000
2568,2024-02-28,Arjun,Delhi,Headphones,Electronics,2,3000
2569,2024-02-02,Priya,Hyderabad,Laptop,Electronics,2,60000
2570,2024-08-12,Priya,Hyderabad,Phone,Electronics,2,25000
2571,2024-07-21,Arjun,Chennai,Laptop,Electronics,3,60000
2572,2024-07-23,Sneha,Bangalore,Keyboard,Accessories,1,1500
2573,2024-02-28,Aman,Hyderabad,Phone,Electronics,1,25000
2574,2024-05-01,Aman,Delhi,Laptop,Electronics,4,60000
2575,2024-11-20,Rahul,Bangalore,Headphones,Electronics,4,3000
2576,2024-07-07,Sneha,Hyderabad,Laptop,Electronics,4,60000
2577,2024-01-16,Sneha,Hyderabad,Laptop,Electronics,3,60000
2578,2024-01-12,Sneha,Bangalore,Laptop,Electronics,5,60000
2579,2024-12-08,Priya,Delhi,Keyboard,Accessories,3,1500
2580,2024-04-06,Priya,Hyderabad,Phone,Electronics,4,25000
2581,2024-07-29,Arjun,Mumbai,Tablet,Electronics,3,20000
2582,2024-06-02,Arjun,Bangalore,Headphones,Electronics,1,3000
2583,2024-06-23,Sneha,Bangalore,Laptop,Electronics,2,60000
2584,2024-06-15,Sneha,Mumbai,Tablet,Electronics,3,20000
2585,2024-02-08,Aman,Hyderabad,Phone,Electronics,5,25000
2586,2024-04-08,Priya,Chennai,Keyboard,Accessories,5,1500
2587,2024-10-30,Rahul,Mumbai,Headphones,Electronics,2,3000
2588,2024-03-07,Priya,Mumbai,Laptop,Electronics,2,60000
2589,2024-04-25,Aman,Delhi,Keyboard,Accessories,5,1500
2590,2024-02-15,Sneha,Bangalore,Keyboard,Accessories,3,1500
2591,2024-03-15,Sneha,Delhi,Keyboard,Accessories,2,1500
2592,2024-12-14,Sneha,Chennai,Headphones,Electronics,2,3000
2593,2024-10-08,Sneha,Delhi,Tablet,Electronics,4,20000
2594,2024-11-25,Rahul,Bangalore,Tablet,Electronics,3,20000
2595,2024-09-07,Sneha,Delhi,Laptop,Electronics,4,60000
2596,2024-08-27,Priya,Mumbai,Laptop,Electronics,1,60000
2597,2024-09-15,Rahul,Delhi,Phone,Electronics,3,25000
2598,2024-01-06,Aman,Chennai,Laptop,Electronics,5,60000
2599,2024-01-10,Rahul,Chennai,Tablet,Electronics,3,20000
2600,2024-10-20,Aman,Mumbai,Laptop,Electronics,3,60000
2601,2024-09-20,Arjun,Chennai,Phone,Electronics,4,25000
2602,2024-02-29,Priya,Mumbai,Tablet,Electronics,5,20000
2603,2024-07-21,Rahul,Delhi,Tablet,Electronics,5,20000
2604,2024-01-18,Rahul,Mumbai,Headphones,Electronics,1,3000
2605,2024-05-11,Arjun,Mumbai,Tablet,Electronics,4,20000
2606,2024-08-16,Aman,Delhi,Headphones,Electronics,5,3000
2607,2024-02-08,Sneha,Chennai,Laptop,Electronics,4,60000
2608,2024-04-03,Aman,Delhi,Keyboard,Accessories,2,1500
2609,2024-08-18,Rahul,Delhi,Headphones,Electronics,3,3000
2610,2024-10-07,Aman,Chennai,Phone,Electronics,3,25000
2611,2024-12-19,Priya,Hyderabad,Keyboard,Accessories,5,1500
2612,2024-08-09,Aman,Hyderabad,Laptop,Electronics,2,60000
2613,2024-08-20,Priya,Hyderabad,Keyboard,Accessories,1,1500
2614,2024-06-15,Arjun,Chennai,Phone,Electronics,5,25000
2615,2024-08-17,Sneha,Chennai,Headphones,Electronics,4,3000
2616,2024-12-11,Aman,Delhi,Tablet,Electronics,5,20000
2617,2024-01-29,Priya,Hyderabad,Tablet,Electronics,5,20000
2618,2024-09-29,Arjun,Delhi,Tablet,Electronics,5,20000
2619,2024-05-19,Priya,Bangalore,Headphones,Electronics,5,3000
2620,2024-11-01,Sneha,Bangalore,Tablet,Electronics,5,20000
2621,2024-03-16,Arjun,Mumbai,Keyboard,Accessories,5,1500
2622,2024-02-14,Arjun,Chennai,Laptop,Electronics,4,60000
2623,2024-09-22,Priya,Delhi,Laptop,Electronics,4,60000
2624,2024-05-18,Rahul,Delhi,Keyboard,Accessories,4,1500
2625,2024-02-03,Arjun,Bangalore,Laptop,Electronics,1,60000
2626,2024-06-01,Aman,Mumbai,Phone,Electronics,5,25000
2627,2024-07-14,Rahul,Bangalore,Headphones,Electronics,5,3000
2628,2024-10-13,Priya,Hyderabad,Laptop,Electronics,1,60000
2629,2024-05-26,Rahul,Chennai,Keyboard,Accessories,4,1500
2630,2024-09-25,Sneha,Bangalore,Headphones,Electronics,5,3000
2631,2024-08-17,Aman,Bangalore,Laptop,Electronics,2,60000
2632,2024-06-28,Rahul,Bangalore,Tablet,Electronics,2,20000
2633,2024-03-25,Priya,Mumbai,Headphones,Electronics,2,3000
2634,2024-08-02,Aman,Bangalore,Headphones,Electronics,2,3000
2635,2024-03-20,Sneha,Delhi,Keyboard,Accessories,1,1500
2636,2024-05-31,Priya,Bangalore,Laptop,Electronics,3,60000
2637,2024-02-28,Priya,Hyderabad,Phone,Electronics,2,25000
2638,2024-10-12,Sneha,Delhi,Laptop,Electronics,3,60000
2639,2024-01-08,Priya,Hyderabad,Phone,Electronics,1,25000
2640,2024-06-27,Sneha,Mumbai,Laptop,Electronics,1,60000
2641,2024-12-07,Rahul,Delhi,Keyboard,Accessories,1,1500
2642,2024-12-20,Arjun,Hyderabad,Tablet,Electronics,1,20000
2643,2024-12-18,Rahul,Hyderabad,Laptop,Electronics,2,60000
2644,2024-06-24,Aman,Bangalore,Laptop,Electronics,3,60000
2645,2024-02-08,Arjun,Mumbai,Phone,Electronics,4,25000
2646,2024-03-05,Sneha,Hyderabad,Tablet,Electronics,2,20000
2647,2024-08-19,Rahul,Bangalore,Phone,Electronics,5,25000
2648,2024-04-13,Arjun,Mumbai,Tablet,Electronics,2,20000
2649,2024-08-25,Priya,Mumbai,Headphones,Electronics,5,3000
2650,2024-01-25,Sneha,Bangalore,Headphones,Electronics,3,3000
2651,2024-06-05,Rahul,Chennai,Phone,Electronics,1,25000
2652,2024-03-04,Rahul,Delhi,Headphones,Electronics,1,3000
2653,2024-07-16,Sneha,Delhi,Phone,Electronics,3,25000
2654,2024-06-26,Sneha,Delhi,Phone,Electronics,3,25000
2655,2024-02-13,Priya,Hyderabad,Tablet,Electronics,5,20000
2656,2024-12-07,Aman,Mumbai,Laptop,Electronics,2,60000
2657,2024-07-10,Aman,Delhi,Phone,Electronics,4,25000
2658,2024-02-29,Aman,Delhi,Laptop,Electronics,5,60000
2659,2024-03-27,Arjun,Delhi,Phone,Electronics,4,25000
2660,2024-12-19,Priya,Hyderabad,Phone,Electronics,4,25000
2661,2024-05-07,Aman,Mumbai,Laptop,Electronics,3,60000
2662,2024-12-28,Priya,Delhi,Keyboard,Accessories,4,1500
2663,2024-06-28,Sneha,Bangalore,Keyboard,Accessories,1,1500
2664,2024-06-26,Sneha,Hyderabad,Phone,Electronics,5,25000
2665,2024-02-02,Rahul,Chennai,Tablet,Electronics,5,20000
2666,2024-06-07,Sneha,Hyderabad,Phone,Electronics,3,25000
2667,2024-02-18,Arjun,Bangalore,Tablet,Electronics,5,20000
2668,2024-09-11,Priya,Chennai,Headphones,Electronics,4,3000
2669,2024-09-12,Sneha,Bangalore,Headphones,Electronics,1,3000
2670,2024-07-21,Priya,Hyderabad,Headphones,Electronics,5,3000
2671,2024-08-13,Aman,Hyderabad,Headphones,Electronics,1,3000
2672,2024-02-12,Priya,Hyderabad,Tablet,Electronics,2,20000
2673,2024-11-12,Sneha,Mumbai,Keyboard,Accessories,4,1500
2674,2024-03-01,Rahul,Bangalore,Tablet,Electronics,4,20000
2675,2024-03-24,Aman,Mumbai,Phone,Electronics,4,25000
2676,2024-12-17,Priya,Mumbai,Tablet,Electronics,1,20000
2677,2024-05-31,Arjun,Chennai,Tablet,Electronics,1,20000
2678,2024-10-06,Sneha,Mumbai,Phone,Electronics,2,25000
2679,2024-12-08,Rahul,Chennai,Headphones,Electronics,2,3000
2680,2024-04-01,Sneha,Mumbai,Phone,Electronics,1,25000
2681,2024-01-29,Arjun,Mumbai,Phone,Electronics,1,25000
2682,2024-04-28,Rahul,Mumbai,Keyboard,Accessories,5,1500
2683,2024-10-23,Rahul,Hyderabad,Laptop,Electronics,1,60000
2684,2024-12-26,Aman,Delhi,Laptop,Electronics,2,60000
2685,2024-09-26,Arjun,Mumbai,Laptop,Electronics,5,60000
2686,2024-08-29,Priya,Hyderabad,Phone,Electronics,2,25000
2687,2024-08-30,Aman,Hyderabad,Laptop,Electronics,3,60000
2688,2024-01-08,Aman,Hyderabad,Phone,Electronics,3,25000
2689,2024-11-08,Priya,Bangalore,Tablet,Electronics,5,20000
2690,2024-06-10,Rahul,Bangalore,Tablet,Electronics,1,20000
2691,2024-10-11,Rahul,Chennai,Headphones,Electronics,5,3000
2692,2024-11-07,Priya,Chennai,Tablet,Electronics,2,20000
2693,2024-11-27,Sneha,Hyderabad,Phone,Electronics,3,25000
2694,2024-07-29,Priya,Hyderabad,Tablet,Electronics,3,20000
2695,2024-07-27,Aman,Delhi,Keyboard,Accessories,3,1500
2696,2024-09-23,Priya,Chennai,Tablet,Electronics,3,20000
2697,2024-03-18,Arjun,Chennai,Keyboard,Accessories,2,1500
2698,2024-10-27,Arjun,Hyderabad,Phone,Electronics,1,25000
2699,2024-11-30,Aman,Delhi,Tablet,Electronics,5,20000
2700,2024-06-22,Sneha,Delhi,Laptop,Electronics,4,60000
2701,2024-08-02,Aman,Delhi,Headphones,Electronics,5,3000
2702,2024-07-11,Aman,Mumbai,Headphones,Electronics,5,3000
2703,2024-02-26,Arjun,Mumbai,Tablet,Electronics,2,20000
2704,2024-10-13,Arjun,Bangalore,Headphones,Electronics,2,3000
2705,2024-06-27,Rahul,Mumbai,Phone,Electronics,4,25000
2706,2024-11-04,Rahul,Mumbai,Laptop,Electronics,2,60000
2707,2024-12-23,Rahul,Mumbai,Phone,Electronics,3,25000
2708,2024-03-27,Aman,Hyderabad,Keyboard,Accessories,1,1500
2709,2024-03-16,Priya,Delhi,Headphones,Electronics,1,3000
2710,2024-10-11,Priya,Mumbai,Headphones,Electronics,4,3000
2711,2024-03-13,Sneha,Mumbai,Keyboard,Accessories,3,1500
2712,2024-01-28,Aman,Hyderabad,Keyboard,Accessories,1,1500
2713,2024-11-20,Aman,Chennai,Keyboard,Accessories,4,1500
2714,2024-07-21,Arjun,Bangalore,Keyboard,Accessories,5,1500
2715,2024-06-10,Sneha,Hyderabad,Headphones,Electronics,3,3000
2716,2024-07-03,Rahul,Delhi,Phone,Electronics,1,25000
2717,2024-07-22,Priya,Mumbai,Keyboard,Accessories,4,1500
2718,2024-01-28,Aman,Mumbai,Laptop,Electronics,5,60000
2719,2024-09-04,Priya,Bangalore,Keyboard,Accessories,1,1500
2720,2024-07-25,Arjun,Mumbai,Phone,Electronics,3,25000
2721,2024-09-13,Arjun,Hyderabad,Phone,Electronics,2,25000
2722,2024-03-04,Aman,Chennai,Tablet,Electronics,2,20000
2723,2024-12-14,Aman,Mumbai,Tablet,Electronics,4,20000
2724,2024-07-09,Priya,Mumbai,Headphones,Electronics,2,3000
2725,2024-01-08,Arjun,Bangalore,Keyboard,Accessories,4,1500
2726,2024-06-13,Sneha,Mumbai,Laptop,Electronics,4,60000
2727,2024-06-07,Aman,Hyderabad,Keyboard,Accessories,1,1500
2728,2024-11-09,Sneha,Delhi,Keyboard,Accessories,5,1500
2729,2024-02-24,Aman,Delhi,Keyboard,Accessories,5,1500
2730,2024-10-29,Rahul,Bangalore,Keyboard,Accessories,4,1500
2731,2024-08-05,Rahul,Chennai,Phone,Electronics,3,25000
2732,2024-06-06,Aman,Mumbai,Laptop,Electronics,5,60000
2733,2024-09-15,Arjun,Mumbai,Tablet,Electronics,2,20000
2734,2024-06-06,Arjun,Chennai,Phone,Electronics,2,25000
2735,2024-06-28,Rahul,Mumbai,Tablet,Electronics,5,20000
2736,2024-04-26,Rahul,Chennai,Tablet,Electronics,5,20000
2737,2024-03-23,Arjun,Hyderabad,Keyboard,Accessories,2,1500
2738,2024-08-01,Aman,Mumbai,Keyboard,Accessories,4,1500
2739,2024-08-03,Aman,Chennai,Laptop,Electronics,5,60000
2740,2024-05-30,Priya,Hyderabad,Keyboard,Accessories,2,1500
2741,2024-05-07,Rahul,Delhi,Phone,Electronics,4,25000
2742,2024-09-12,Aman,Bangalore,Tablet,Electronics,3,20000
2743,2024-07-15,Priya,Chennai,Tablet,Electronics,5,20000
2744,2024-05-25,Rahul,Delhi,Laptop,Electronics,3,60000
2745,2024-07-30,Rahul,Hyderabad,Laptop,Electronics,4,60000
2746,2024-01-15,Aman,Mumbai,Tablet,Electronics,4,20000
2747,2024-07-10,Arjun,Bangalore,Headphones,Electronics,5,3000
2748,2024-03-29,Rahul,Mumbai,Laptop,Electronics,1,60000
2749,2024-10-17,Sneha,Delhi,Phone,Electronics,4,25000
2750,2024-10-20,Priya,Mumbai,Keyboard,Accessories,5,1500
2751,2024-10-01,Rahul,Delhi,Headphones,Electronics,1,3000
2752,2024-11-10,Sneha,Delhi,Tablet,Electronics,5,20000
2753,2024-08-31,Aman,Mumbai,Phone,Electronics,1,25000
2754,2024-08-09,Arjun,Chennai,Headphones,Electronics,2,3000
2755,2024-11-26,Aman,Bangalore,Phone,Electronics,2,25000
2756,2024-07-08,Arjun,Bangalore,Headphones,Electronics,1,3000
2757,2024-03-13,Arjun,Delhi,Keyboard,Accessories,1,1500
2758,2024-05-01,Aman,Chennai,Phone,Electronics,5,25000
2759,2024-04-30,Sneha,Delhi,Tablet,Electronics,3,20000
2760,2024-06-29,Arjun,Delhi,Phone,Electronics,1,25000
2761,2024-01-18,Rahul,Delhi,Laptop,Electronics,5,60000
2762,2024-08-29,Sneha,Chennai,Phone,Electronics,3,25000
2763,2024-12-29,Rahul,Chennai,Headphones,Electronics,1,3000
2764,2024-08-02,Aman,Delhi,Tablet,Electronics,3,20000
2765,2024-10-26,Rahul,Chennai,Keyboard,Accessories,4,1500
2766,2024-09-12,Arjun,Chennai,Laptop,Electronics,5,60000
2767,2024-03-27,Priya,Chennai,Keyboard,Accessories,4,1500
2768,2024-05-13,Priya,Delhi,Laptop,Electronics,5,60000
2769,2024-01-07,Priya,Delhi,Phone,Electronics,2,25000
2770,2024-12-21,Rahul,Mumbai,Phone,Electronics,1,25000
2771,2024-11-05,Priya,Delhi,Headphones,Electronics,3,3000
2772,2024-03-02,Priya,Mumbai,Laptop,Electronics,4,60000
2773,2024-01-26,Priya,Bangalore,Tablet,Electronics,5,20000
2774,2024-07-06,Priya,Mumbai,Headphones,Electronics,5,3000
2775,2024-02-13,Rahul,Chennai,Phone,Electronics,2,25000
2776,2024-01-04,Aman,Bangalore,Laptop,Electronics,3,60000
2777,2024-01-12,Rahul,Bangalore,Laptop,Electronics,5,60000
2778,2024-03-13,Rahul,Mumbai,Laptop,Electronics,5,60000
2779,2024-11-20,Aman,Mumbai,Phone,Electronics,5,25000
2780,2024-05-22,Sneha,Delhi,Keyboard,Accessories,3,1500
2781,2024-06-02,Arjun,Bangalore,Tablet,Electronics,5,20000
2782,2024-07-25,Arjun,Delhi,Keyboard,Accessories,3,1500
2783,2024-04-22,Rahul,Delhi,Headphones,Electronics,3,3000
2784,2024-08-06,Aman,Mumbai,Phone,Electronics,4,25000
2785,2024-12-24,Sneha,Mumbai,Tablet,Electronics,3,20000
2786,2024-07-02,Priya,Hyderabad,Phone,Electronics,2,25000
2787,2024-08-07,Sneha,Mumbai,Keyboard,Accessories,1,1500
2788,2024-02-18,Aman,Hyderabad,Phone,Electronics,1,25000
2789,2024-07-27,Rahul,Delhi,Keyboard,Accessories,4,1500
2790,2024-08-27,Arjun,Chennai,Headphones,Electronics,3,3000
2791,2024-03-13,Arjun,Delhi,Headphones,Electronics,5,3000
2792,2024-04-23,Arjun,Delhi,Phone,Electronics,4,25000
2793,2024-03-30,Priya,Bangalore,Phone,Electronics,3,25000
2794,2024-06-02,Priya,Chennai,Tablet,Electronics,5,20000
2795,2024-08-14,Aman,Mumbai,Keyboard,Accessories,2,1500
2796,2024-12-21,Rahul,Delhi,Keyboard,Accessories,2,1500
2797,2024-01-31,Aman,Delhi,Keyboard,Accessories,5,1500
2798,2024-07-14,Sneha,Mumbai,Phone,Electronics,2,25000
2799,2024-03-26,Aman,Delhi,Laptop,Electronics,3,60000
2800,2024-04-24,Priya,Hyderabad,Phone,Electronics,5,25000
2801,2024-05-21,Arjun,Hyderabad,Headphones,Electronics,4,3000
2802,2024-02-15,Arjun,Hyderabad,Headphones,Electronics,1,3000
2803,2024-11-09,Priya,Delhi,Keyboard,Accessories,3,1500
2804,2024-10-05,Priya,Delhi,Laptop,Electronics,5,60000
2805,2024-12-06,Arjun,Mumbai,Phone,Electronics,3,25000
2806,2024-02-15,Arjun,Hyderabad,Tablet,Electronics,2,20000
2807,2024-01-15,Priya,Mumbai,Headphones,Electronics,4,3000
2808,2024-08-31,Aman,Bangalore,Laptop,Electronics,5,60000
2809,2024-10-02,Priya,Mumbai,Laptop,Electronics,5,60000
2810,2024-04-30,Aman,Mumbai,Headphones,Electronics,1,3000
2811,2024-01-09,Arjun,Chennai,Phone,Electronics,1,25000
2812,2024-08-18,Rahul,Delhi,Headphones,Electronics,4,3000
2813,2024-04-20,Aman,Hyderabad,Tablet,Electronics,1,20000
2814,2024-03-21,Rahul,Delhi,Tablet,Electronics,1,20000
2815,2024-12-24,Arjun,Mumbai,Tablet,Electronics,2,20000
2816,2024-11-29,Priya,Mumbai,Headphones,Electronics,2,3000
2817,2024-04-23,Rahul,Hyderabad,Headphones,Electronics,1,3000
2818,2024-07-15,Sneha,Bangalore,Tablet,Electronics,5,20000
2819,2024-06-14,Aman,Delhi,Tablet,Electronics,3,20000
2820,2024-09-10,Rahul,Delhi,Headphones,Electronics,2,3000
2821,2024-10-11,Rahul,Mumbai,Headphones,Electronics,4,3000
2822,2024-11-10,Sneha,Chennai,Phone,Electronics,1,25000
2823,2024-10-07,Sneha,Delhi,Tablet,Electronics,2,20000
2824,2024-01-24,Priya,Hyderabad,Tablet,Electronics,5,20000
2825,2024-03-17,Arjun,Bangalore,Keyboard,Accessories,4,1500
